property_type,society,sector,price_in_cr,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,servant room,study room,pooja room,store room,others,furnishing_type,luxury_score
flat,dlf new town heights,sector 90,1.21,6243.0,3,3,3+,7.0,relatively new,1929.0,1,0,1,0,0,1,109.0
flat,mapsko mount ville,sector 79,1.2,8052.02,3,3,3,9.0,relatively new,1316.0,0,1,0,0,0,0,77.0
flat,ss the leaf,sector 85,1.07,6523.99,2,2,3,21.0,relatively new,1491.0,0,0,1,0,0,1,52.0
house,independent,sector 24,3.25,30384.05,4,4,3,3.0,old,1069.64,0,0,0,0,0,1,6.0
flat,emaar mgf the palm drive,sector 66,2.99,14950.0,3,3,3,7.0,relatively new,2000.0,1,0,0,0,0,0,24.0
house,project housing board colony,sector 28,2.58,17694.99,4,2,2,2.0,relatively new,1458.04,0,0,0,0,0,1,54.58
flat,ss the leaf,sector 85,1.2,7316.98,2,2,3,6.0,relatively new,1300.0,0,0,0,0,0,0,154.0
flat,chd avenue,sector 71,1.1,6103.99,3,4,3,3.0,relatively old,1638.0,1,0,0,0,0,1,16.0
flat,bestech park view residency,sector 2,1.51,7869.01,3,4,3+,7.0,relatively old,1745.0,1,0,0,0,0,0,70.0
flat,sare homes,sector 92,0.65,4586.99,3,3,2,3.0,relatively new,1574.0,0,0,0,0,0,1,3.0
flat,parsvnath exotica,sector 53,6.44,19000.02,4,4,3,7.0,relatively old,3082.0,1,0,0,0,0,0,68.0
flat,shapoorji pallonji joyville gurugram,sector 102,1.1,12180.94,2,2,1,8.0,under construction,821.0,0,0,0,0,0,1,83.0
flat,mapsko mount ville,sector 79,1.25,8388.98,3,3,3,22.0,relatively new,1150.0,0,1,1,0,0,1,133.0
flat,antriksh heights,sector 84,0.69,5111.0,2,2,3+,8.0,relatively new,1227.0,0,1,0,0,0,1,58.0
house,independent,sector 43,7.85,29073.97,9,9,3+,3.0,relatively new,2700.0,1,1,1,0,1,2,30.0
flat,sare petioles,sector 92,1.3,6372.99,4,4,0,7.0,relatively new,2040.0,0,0,0,0,0,1,56.64
house,dlf city phase 1,sector 26,5.5,30556.06,4,4,3+,2.0,relatively old,1799.97,0,0,1,1,0,1,30.0
flat,vatika xpressions,sector 88,1.1,8148.03,2,4,3+,2.0,under construction,1350.0,0,1,0,0,0,1,43.0
flat,dlf regal gardens,sector 90,1.27,5499.0,3,3,3+,2.0,relatively new,1500.0,0,0,0,0,1,1,48.0
house,unitech aspen greens,sector 50,7.0,32406.96,4,4,2,2.0,old,2160.0,1,0,0,0,0,1,13.0
flat,smart world gems,sector 89,1.25,8784.01,3,3,3,2.0,under construction,1294.0,0,0,1,0,0,1,9.0
flat,umang monsoon breeze,sector 78,1.25,5000.0,4,4,3,2.0,relatively new,2300.0,1,0,1,0,1,1,39.0
flat,signature the serenas,sector 47,0.45,8473.94,2,2,1,10.0,new,590.0,0,0,0,0,0,1,13.0
flat,godrej nature plus,sector 47,1.7,12592.03,3,3,3+,6.0,new,1500.0,1,0,0,0,0,1,39.0
flat,indiabulls centrum park,sector 103,1.15,8678.98,2,2,3,10.0,relatively new,1076.0,0,1,0,0,0,0,151.0
flat,shyam sadan,sector 5,0.55,6469.98,2,2,1,4.0,relatively new,778.0,0,1,0,0,0,0,51.0
house,independent,sector 14,7.5,16600.01,3,3,2,1.0,old,4518.0,1,1,1,0,0,0,14.0
flat,eldeco accolade,sector 47,1.3,7423.99,3,3,3+,10.0,relatively new,1503.0,0,0,0,0,0,1,24.0
house,independent,sector 12,1.7,8000.0,5,5,3,3.0,relatively old,2000.0,0,0,1,0,1,1,9.0
flat,ss almeria,sector 84,1.48,7400.0,3,3,2,1.0,new,1618.0,1,0,0,1,0,0,121.0
flat,vatika city,sector 49,1.72,7818.0,3,3,2,2.0,old,2444.0,0,0,0,0,0,0,128.0
house,vatika signature villas,sector 82,5.0,15432.0,4,4,3+,3.0,relatively new,3240.0,1,0,1,1,0,1,15.0
flat,sonata group housing gh 24,sector 1,1.65,5891.99,4,3,3,8.0,new,3111.0,1,0,0,0,0,1,11.0
flat,godrej air,sector 85,1.05,10602.95,2,2,1,15.0,under construction,97.0,0,0,0,0,0,1,40.0
flat,deepak minda,sector 1,1.25,4716.0,3,3,3+,6.0,relatively old,2944.0,1,0,0,0,0,1,21.0
flat,microtek greenburg,sector 86,1.93,8445.98,3,4,3,12.0,relatively new,2077.0,1,0,0,0,0,1,53.0
house,ansal florence super,sector 57,3.75,23148.01,3,4,3,2.0,relatively old,1620.01,1,1,0,1,0,0,22.0
flat,smart world orchard,sector 61,2.2,13500.0,3,3,2,1.0,under construction,1778.0,0,0,0,0,0,1,24.0
flat,corona optus,sector 37,1.5,6361.0,3,4,3+,14.0,new,2144.0,1,0,0,0,1,1,56.0
flat,ansal heights 86,sector 86,0.82,6029.01,2,2,1,12.0,new,1300.0,0,0,0,0,0,1,24.0
flat,vatika lifestyle homes,sector 83,1.1,6266.98,3,3,2,8.0,relatively new,1595.0,0,1,1,1,0,0,154.0
flat,godrej frontier,sector 80,1.4,6188.99,3,4,2,6.0,relatively old,1922.0,1,0,1,0,0,1,92.0
flat,4s aradhya homes,sector 67,1.9,8863.02,4,4,3,3.0,new,2000.0,0,0,0,0,0,0,52.0
flat,umang monsoon breeze,sector 78,1.05,5666.0,3,3,3,6.0,relatively old,1853.0,0,0,0,0,0,1,32.35
flat,nbcc heights,sector 89,0.75,6578.02,2,2,2,6.0,relatively old,1036.0,0,0,0,0,0,1,38.22833333333333
flat,signature the roselia,sector 95,0.45,7908.06,2,2,2,2.0,new,632.0,0,0,0,0,0,0,20.0
house,independent,sector 5,3.5,15555.0,6,5,2,3.0,old,2250.0,1,1,1,0,1,2,131.0
flat,shree vardhman flora,sector 90,0.9,4615.01,3,4,3,4.0,relatively new,1773.0,1,0,0,0,0,1,145.0
flat,m3m heights,sector 65,3.29,17997.02,3,3,3,33.0,new,1828.08,0,0,0,0,0,1,24.0
house,independent,sector 12,1.5,11111.03,5,5,2,3.0,old,1350.0,0,0,0,0,0,1,12.0
flat,gls arawali homes,sector 47,0.26,4599.98,2,2,2,5.0,new,524.0,0,0,0,0,0,1,36.0
flat,ss the leaf,sector 85,1.2,7316.98,2,2,3,12.0,relatively new,1491.0,0,0,0,0,0,0,128.0
flat,dlf the skycourt,sector 86,1.6,8293.98,3,3,3+,9.0,relatively new,1548.0,0,0,0,0,1,0,149.0
flat,central park flower valley aqua front towers,sector 47,2.1,11738.01,3,3,2,6.0,under construction,1626.0,0,0,0,0,0,1,30.0
house,independent,sector 47,0.49,4260.02,2,2,1,3.0,new,1150.0,0,0,0,0,0,1,13.39
flat,shree vardhman mantra,sector 67,0.56,7000.0,2,2,1,8.0,new,889.0,0,0,0,0,0,1,56.0
flat,m3m heights,sector 65,1.9,14999.96,2,2,3,4.0,under construction,1146.0,0,0,0,0,0,1,50.0
flat,bptp mansions park prime,sector 66,3.0,10853.01,4,4,3,3.0,relatively new,2700.0,1,1,1,0,1,0,151.0
flat,tulip ivory,sector 70,5.0,10415.99,6,7,3+,0.0,relatively new,5333.0,1,1,0,0,0,1,98.0
flat,shree vardhman victoria,sector 70,1.1,8461.02,2,2,2,0.0,new,1022.0,0,1,0,0,0,1,24.0
flat,signature global synera,sector 81,0.49,6666.03,2,2,3,5.0,relatively new,700.0,0,0,0,0,0,1,92.0
flat,vatika boulevard residences and heights,sector 83,1.42,8000.0,3,3,2,2.0,relatively new,1972.0,0,0,0,0,0,0,85.0
house,independent,sector 3,0.4,8889.09,1,1,0,1.0,relatively old,450.0,0,0,0,0,0,1,7.54
flat,antriksh heights,sector 84,0.73,6082.98,2,2,3+,4.0,relatively new,1022.0,0,1,1,1,0,1,137.0
flat,experion the heartsong,sector 108,1.2,6825.01,3,2,3+,11.0,relatively new,1550.0,1,0,1,0,0,0,154.0
flat,godrej oasis,sector 88,1.19,10161.99,2,2,3,15.0,relatively new,1382.0,0,1,1,0,0,0,151.0
house,satya the hermitage,sector 103,4.35,13501.01,4,4,3+,2.0,relatively new,3222.0,1,1,1,1,0,0,110.0
house,independent,sector 50,10.55,32562.03,5,5,3,2.0,relatively old,3240.0,1,1,0,0,0,1,31.0
flat,shapoorji pallonji joyville gurugram,sector 102,2.12,16960.0,3,3,3,9.0,relatively new,1852.0,0,0,0,0,0,1,50.0
flat,ashiana anmol,sector 47,0.88,11125.02,2,2,2,13.0,relatively new,1013.0,0,0,0,0,0,2,95.0
flat,shapoorji pallonji joyville gurugram,sector 102,2.15,12706.03,3,3,3,10.0,relatively new,1690.0,0,0,0,0,0,0,24.0
flat,suncity avenue 76,sector 76,0.75,10203.94,2,2,2,11.0,under construction,668.0,0,0,0,0,0,1,55.0
flat,conscient heritage max,sector 102,1.78,9218.02,3,4,3+,5.0,relatively old,1755.0,1,0,0,0,0,1,101.0
flat,vatika the seven lamps,sector 82,0.8,6192.0,2,2,2,15.0,relatively new,1182.0,0,0,0,0,0,0,95.0
flat,sobha city,sector 108,2.9,14477.99,3,4,2,8.0,new,2003.04,0,0,0,0,0,1,86.0
flat,paras irene,sector 70,1.2,8449.99,2,2,3,6.0,relatively old,1291.0,0,0,0,0,0,1,21.0
flat,sidhartha ncr one,sector 95,0.55,5556.0,2,2,3,15.0,new,990.0,0,0,0,0,0,1,53.94
flat,piedmont taksila heights,sector 37,1.0,6506.01,3,3,3+,8.0,relatively new,1708.0,0,0,0,0,0,0,24.0
flat,godrej summit,sector 104,0.75,5909.98,2,2,3,6.0,relatively new,1154.0,0,0,0,0,1,1,58.0
flat,tulip orange,sector 70,1.1,8148.03,3,2,2,5.0,relatively new,1350.0,0,0,0,0,0,1,58.46
flat,ireo victory valley,sector 67,2.99,11831.98,3,3,3,4.0,relatively new,2200.0,1,0,0,0,0,0,18.0
flat,puri diplomatic greens,sector 111,3.45,11694.0,4,5,3+,10.0,relatively new,2682.0,1,0,0,0,0,1,84.0
house,shivaji nagar residential,sector 11,3.08,11406.98,6,4,2,1.0,old,2700.0,0,0,0,0,0,1,58.35
flat,bestech park view city,sector 48,1.76,9909.02,3,3,3+,9.0,relatively old,1576.0,1,0,1,0,0,0,138.0
house,independent,sector 50,7.0,32406.96,3,2,0,1.0,relatively old,2160.03,0,0,0,0,0,1,33.06
house,independent,sector 26,8.9,32962.96,4,4,3+,2.0,old,2700.0,1,1,1,1,0,1,65.0
flat,ramprastha the edge towers,sector 37,0.75,5319.0,2,2,3,19.0,relatively old,1410.0,0,0,0,0,0,1,62.0
flat,signature global the millennia 3,sector 37,0.45,7626.99,2,3,2,8.0,under construction,656.0,0,0,0,0,0,1,7.0
flat,dlf park place,sector 54,4.85,25865.98,3,4,3+,25.0,relatively new,1875.05,1,0,0,0,0,0,16.0
flat,dlf new town heights,sector 90,2.0,7334.01,4,4,3+,20.0,relatively old,2479.0,1,0,0,0,1,1,24.0
flat,experion windchants,sector 112,3.4,12134.02,3,3,2,14.0,relatively new,2225.54,0,0,0,0,0,0,139.0
flat,paras dews,sector 106,1.14,6000.0,3,4,3,8.0,relatively new,1305.0,1,1,0,0,0,1,24.0
flat,bestech altura,sector 79,2.55,9532.0,4,5,2,4.0,new,2675.0,1,0,0,0,0,1,21.0
flat,unitech fresco,sector 50,1.88,10479.03,3,3,3+,14.0,relatively old,1790.0,0,0,0,0,1,0,149.0
flat,adani m2k oyster grande,sector 102,4.55,10000.0,4,4,3+,11.0,relatively new,4630.0,0,0,0,0,0,0,46.0
flat,vatika the seven lamps,sector 82,1.37,8752.99,3,3,3,11.0,relatively new,2000.0,1,1,1,0,0,0,129.0
flat,godrej nature plus,sector 47,1.27,9182.01,2,2,3+,9.0,under construction,1257.0,0,0,0,0,0,1,36.0
flat,emaar palm gardens,sector 83,1.6,8647.99,3,3,3+,6.0,relatively new,1682.0,1,1,1,1,0,0,142.0
flat,ansal heights 86,sector 86,0.95,5621.0,3,2,1,6.0,new,1878.0,0,0,0,0,0,1,10.0
house,independent,sector 2,19.5,27082.99,8,9,3+,2.0,new,7200.0,1,1,1,0,0,1,78.0
flat,the rama apartment cghs,sector 43,2.5,10204.0,4,4,3+,4.0,relatively old,2722.0,1,0,0,0,0,1,16.0
flat,suncity avenue,sector 102,0.48,9022.05,2,2,1,5.0,relatively new,579.0,0,0,0,1,0,1,136.0
flat,sobha city,sector 108,3.25,15685.03,3,3,3,12.0,relatively new,2072.04,0,0,0,0,0,1,87.0
flat,la vida by tata housing,sector 113,3.05,11337.99,3,4,3,15.0,new,2600.0,1,0,0,0,0,1,154.0
flat,m3m the marina,sector 68,2.22,14322.03,3,2,3,4.0,relatively new,1409.0,0,0,0,0,0,1,21.0
flat,paras dews,sector 106,1.32,5605.0,4,5,3+,11.0,relatively new,1535.0,1,0,0,0,0,1,24.0
flat,paras dews,sector 106,1.0,7220.01,2,2,3+,2.0,new,940.0,0,0,0,0,0,0,13.0
flat,experion the heartsong,sector 108,1.65,8236.99,3,4,3,3.0,relatively old,1302.0,0,1,0,0,0,0,62.0
flat,godrej nature plus,sector 47,1.3,8349.01,3,2,3+,18.0,new,1415.0,0,0,0,0,0,1,36.0
flat,green court,sector 90,0.4,6388.96,2,2,1,8.0,new,573.0,0,0,0,0,0,1,16.0
flat,pioneer park,sector 61,3.6,12627.02,4,4,3,3.0,relatively old,2592.0,1,0,0,0,0,0,96.0
flat,dlf the ultima,sector 81,2.5,11726.02,3,3,2,20.0,relatively new,1700.0,1,0,0,0,0,2,154.0
flat,breez global heights,sector 47,0.4,6694.0,2,2,2,7.0,relatively new,759.0,0,0,0,0,0,1,42.0
flat,hcbs sports ville,sector 47,0.22,4602.99,1,1,1,9.0,relatively new,321.63,0,0,0,0,0,0,21.0
flat,godrej aria,sector 79,1.0,6653.01,2,2,2,4.0,relatively new,1300.0,0,1,0,0,0,1,24.0
flat,signature global city 37d ph 2,sector 37,1.35,9375.0,3,3,3+,3.0,under construction,1600.0,0,0,1,0,0,1,46.0
house,ireo victory valley,sector 67,8.0,22221.98,6,7,3+,3.0,relatively old,3600.0,1,1,1,1,0,0,124.0
flat,birla navya,sector 63,3.23,26875.01,3,3,3,4.0,new,1634.0,1,0,0,0,0,1,40.0
flat,emaar mgf palm terraces,sector 66,4.5,10599.01,5,5,3+,11.0,new,3336.0,1,0,0,0,0,1,84.0
flat,ashiana anmol,sector 47,0.99,8215.02,2,2,2,6.0,under construction,1041.0,0,0,0,0,0,1,24.0
flat,eldeco accolade,sector 47,1.2,8043.0,2,2,2,0.0,new,1492.0,0,0,0,0,0,1,56.0
flat,mapsko casa bella,sector 82,1.25,6377.0,3,4,3+,8.0,under construction,1782.0,0,0,0,0,0,1,59.0
flat,conscient elevate,sector 59,6.75,19882.0,4,4,2,10.0,new,2558.0,1,0,0,0,0,1,33.0
flat,imperia the esfera,sector 37,0.99,5454.0,3,4,3,9.0,relatively new,1653.0,1,0,0,0,0,1,24.0
house,independent,sector 5,1.5,5000.0,6,1,0,1.0,new,3000.0,0,0,0,0,0,1,17.03
flat,vipul belmonte,sector 53,6.0,24489.0,3,4,3+,6.0,relatively old,2227.0,1,0,0,0,1,0,16.0
flat,emaar gurgaon greens,sector 102,1.35,8180.98,3,3,3,5.0,relatively new,1310.0,1,0,0,0,0,1,89.0
house,independent,sector 2,2.55,16377.96,3,3,2,2.0,old,1556.97,0,0,0,0,0,1,4.0
flat,mapsko mount ville,sector 79,1.85,9640.99,3,4,3,21.0,new,1650.0,1,0,1,0,0,1,24.0
flat,global hill view,sector 11,0.36,5149.99,2,2,0,15.0,relatively new,699.0,0,0,0,0,0,1,47.83
flat,ats triumph,sector 104,1.95,8514.99,3,3,3+,3.0,new,2544.0,1,0,0,0,0,1,51.0
flat,antriksh heights,sector 84,0.9,6206.0,3,3,3+,12.0,relatively new,1525.0,0,0,0,0,0,1,146.0
flat,umang winter hills,sector 77,1.4,6340.01,3,3,3,10.0,relatively new,1735.0,0,0,0,0,0,1,15.0
flat,corona optus,sector 37,1.25,8928.0,3,3,3,2.0,relatively new,1557.0,0,1,0,0,0,1,24.0
flat,m3m merlin,sector 67,2.65,12945.02,3,3,3,0.0,relatively new,2047.12,0,0,0,0,1,0,151.0
flat,indiabulls enigma,sector 110,3.45,10147.0,4,4,3,9.0,relatively old,3091.0,1,0,0,0,0,0,101.0
flat,signature global city 81,sector 81,0.89,8278.99,2,2,2,3.0,under construction,1194.0,0,0,0,0,1,1,13.0
flat,shri banke bihari society,sector 56,1.35,6750.0,3,3,3,5.0,old,1800.0,0,0,0,0,1,0,50.0
flat,ireo victory valley,sector 67,2.87,11902.98,3,3,3+,16.0,relatively new,2087.0,1,0,0,0,0,0,154.0
flat,sanskriti apartments,sector 43,2.5,13513.0,3,2,3,5.0,old,1682.0,0,1,0,0,0,1,47.48
flat,capital residences 360,sector 70,1.18,8136.98,2,2,3,7.0,new,1400.0,0,0,1,0,0,1,114.0
flat,dlf new town heights,sector 91,1.75,7401.99,4,4,3+,9.0,relatively new,2149.0,1,0,1,0,0,1,68.0
flat,citizen apartment,sector 51,3.55,6826.0,5,6,3+,11.0,relatively old,5200.0,1,1,1,1,0,0,125.0
flat,dlf the ultima,sector 81,2.2,10461.0,3,3,3+,5.0,relatively new,1570.0,1,1,1,0,1,2,24.0
flat,m3m merlin,sector 67,3.5,14583.03,3,4,3,17.0,relatively new,2216.0,1,0,0,1,0,0,142.0
flat,experion windchants,sector 112,2.8,11470.0,2,3,2,9.0,relatively new,2441.15,1,1,0,0,0,1,124.0
flat,emaar mgf emerald estate,sector 65,1.73,12400.99,3,3,3,9.0,relatively new,1268.0,1,0,0,0,0,2,139.0
flat,m3m golfestate,sector 65,4.95,15906.02,3,3,3,10.0,relatively new,2829.0,1,0,0,0,0,0,76.0
flat,eldeco accolade,sector 47,0.72,4907.01,2,2,3+,10.0,relatively new,1127.0,0,1,0,0,0,1,24.0
flat,"ganpati apartment  2, laxman vihar phase 1",sector 3,0.45,4705.0,2,2,1,0.0,relatively new,944.0,0,0,0,0,0,1,38.0
flat,supertech araville,sector 79,0.72,6061.01,2,2,3+,17.0,new,1275.0,0,0,0,0,1,1,39.0
flat,ss almeria,sector 84,1.48,7400.0,3,3,2,1.0,new,1618.0,1,0,0,1,0,0,121.0
flat,ss radiance residency,sector 12,0.6,5660.0,3,3,2,3.0,relatively new,1178.0,0,0,0,0,0,1,21.0
house,independent,sector 46,5.5,23060.99,8,8,3+,3.0,relatively old,2385.0,0,1,0,0,1,0,17.0
house,unitech espace,sector 50,10.45,32252.99,5,7,3+,3.0,relatively old,3240.0,1,1,1,0,1,0,131.0
house,bhim garh kheri,sector 3,1.5,7575.99,7,2,0,1.0,relatively old,1980.0,0,0,0,0,0,1,58.15
flat,bestech park view ananda,sector 81,1.35,7541.01,3,3,3+,10.0,relatively old,1433.0,0,0,0,1,0,0,68.0
flat,shapoorji pallonji joyville gurugram,sector 102,2.12,16960.0,3,3,3,9.0,relatively new,1852.0,0,0,0,0,0,1,50.0
flat,assotech blith,sector 99,1.9,6702.01,4,4,3+,2.0,new,2835.0,0,0,0,0,0,1,59.0
flat,shree vardhman flora,sector 90,0.64,6789.01,2,2,3,9.0,relatively new,1050.0,0,1,0,0,0,1,38.0
flat,experion the heartsong,sector 108,0.9,7013.99,2,3,3,7.0,relatively new,1166.0,1,0,0,0,1,1,48.0
flat,ambience creacions,sector 22,2.55,13709.01,3,3,3,8.0,relatively new,1860.09,0,0,0,0,1,2,108.0
flat,sahara grace,sector 28,5.5,14612.0,4,5,3+,5.0,relatively old,3422.0,1,0,0,0,1,0,7.0
flat,signature global park,sector 47,0.75,6938.02,2,2,0,1.0,new,1081.0,0,0,0,0,0,1,55.0
flat,supertech araville,sector 79,0.8,5266.0,2,2,2,12.0,new,1688.0,0,1,0,0,0,1,24.0
flat,imperia the esfera,sector 37,0.85,5385.99,2,3,3,9.0,relatively new,1436.0,0,1,0,0,0,1,24.0
house,unitech deerwood chase,sector 50,8.45,26152.89,3,3,2,2.0,old,3231.0,1,1,0,0,0,0,82.0
flat,conscient habitat,sector 99,0.35,6422.02,2,2,1,3.0,relatively new,606.0,0,0,0,0,0,1,33.0
flat,central park flower valley,sector 47,1.79,11251.0,3,3,3,3.0,old,1626.0,0,0,0,0,0,1,68.0
flat,krisumi waterfall residences,sector 36,2.3,15551.05,2,2,2,23.0,new,1479.0,0,0,0,0,0,1,68.0
flat,la vida by tata housing,sector 113,2.35,10599.0,3,3,3,11.0,new,2210.0,1,0,0,0,0,1,154.0
flat,puri emerald bay,sector 104,1.32,8516.02,2,2,2,10.0,relatively new,1409.0,0,0,0,0,0,1,107.0
flat,bptp terra,sector 37,1.71,7804.01,3,3,3+,7.0,relatively new,2191.0,0,1,0,0,0,1,34.0
flat,m3m skywalk,sector 74,1.78,12500.0,2,2,3+,12.0,relatively new,1582.0,0,0,0,0,0,1,64.0
flat,m3m woodshire,sector 107,0.9,6589.98,2,2,3+,10.0,relatively new,1242.0,0,0,0,0,1,0,54.0
flat,aardhya homesh,sector 67,1.85,8042.99,4,4,0,4.0,relatively new,2556.0,0,0,0,0,0,1,51.99
flat,raheja vedaanta,sector 108,0.7,4651.01,2,2,2,12.0,relatively old,1368.0,0,0,0,0,0,1,55.0
house,independent,sector 38,3.5,24306.06,3,3,2,1.0,relatively new,1439.97,0,0,0,0,0,1,38.03
flat,tulip petals,sector 89,1.55,10000.0,3,2,3,6.0,relatively old,1409.0,0,0,0,1,0,0,78.0
house,independent,sector 47,1.55,14719.99,2,3,2,1.0,new,1053.0,0,1,1,0,0,0,30.0
flat,lavanya apartments,sector 81,0.9,5056.01,3,3,0,7.0,relatively new,1780.0,0,0,0,0,0,1,57.44
flat,shree vardhman victoria,sector 70,1.65,8461.02,3,4,3,1.0,relatively new,1581.0,1,0,0,0,0,2,141.0
flat,suncity avenue 76,sector 76,0.55,7422.0,2,2,2,9.0,under construction,823.0,0,0,0,0,0,1,16.0
flat,ild greens,sector 37,0.9,5613.98,3,3,3,0.0,under construction,1500.0,0,0,0,0,0,1,58.0
flat,la vida by tata housing,sector 113,1.32,10344.02,2,2,2,3.0,relatively new,1199.0,0,0,0,0,0,1,24.0
house,vatika india next,sector 82,7.0,21604.94,4,4,3+,3.0,relatively new,3900.0,1,0,0,0,0,2,86.0
flat,ireo uptown,sector 66,1.5,11218.98,2,3,3,1.0,relatively new,1330.0,1,0,0,0,1,0,62.0
flat,godrej summit,sector 104,0.82,9853.99,2,2,3,12.0,relatively new,86.0,0,1,0,0,0,1,96.0
house,bptp visionnaire,sector 70,5.35,8916.0,4,4,3+,3.0,relatively new,6000.0,1,1,1,1,0,0,127.0
flat,tulip violet,sector 69,1.68,8347.99,4,4,2,1.0,relatively new,1827.0,0,0,1,0,0,1,84.0
flat,emaar mgf emerald floors premier,sector 65,2.24,13575.02,3,3,3,2.0,relatively new,1833.0,1,1,0,0,0,1,33.0
flat,zara aavaas,sector 104,0.26,7807.1,1,1,2,0.0,relatively new,301.0,0,0,0,0,0,1,65.0
flat,indiabulls centrum park,sector 103,2.45,8521.0,4,6,3,5.0,relatively new,2614.0,1,0,0,0,0,1,40.0
flat,pareena mi casa,sector 68,0.92,7389.02,2,2,3,5.0,under construction,1132.0,0,0,0,0,1,1,44.0
flat,ireo the grand arch,sector 58,2.2,16000.0,2,2,2,6.0,relatively new,1250.0,0,0,0,0,0,1,22.0
flat,eldeco accolade,sector 47,0.95,6178.02,2,2,3+,8.0,under construction,1050.0,0,1,0,0,1,1,52.0
flat,suncity platinum towers,sector 28,6.0,22346.04,3,3,2,8.0,relatively old,2983.0,1,0,0,0,0,1,33.0
house,dlf city plots phase 2,sector 25,4.25,31481.02,3,2,3,2.0,old,1350.02,0,1,0,0,0,1,23.0
flat,dlf the ultima,sector 81,2.25,10699.0,3,3,3+,11.0,relatively new,1600.0,1,1,1,0,1,2,24.0
house,independent,sector 9,4.5,14285.99,9,9,3+,3.0,relatively new,3149.94,0,1,1,0,1,0,22.0
house,dlf south city 1,sector 41,2.65,18928.03,3,3,3,4.0,new,1800.0,1,0,0,0,0,0,15.0
flat,emaar digihomes,sector 62,2.15,14257.01,2,2,3,31.0,under construction,1676.0,0,0,0,0,0,1,69.0
flat,breez global heights,sector 47,0.46,4842.0,2,2,2,4.0,relatively new,800.0,0,0,0,0,0,2,61.0
house,independent,sector 41,9.0,27778.03,8,5,3+,3.0,old,3240.0,1,0,1,1,0,0,23.0
house,unitech palms south city 1,sector 41,9.35,28858.02,10,10,3+,4.0,relatively old,7500.0,1,1,0,0,0,0,62.0
flat,emaar mgf palm hills,sector 77,1.09,5382.0,3,4,3+,5.0,relatively new,1841.0,1,0,0,0,1,0,139.0
house,eros rosewood city,sector 49,1.6,3497.91,4,4,3,4.0,new,60.0,0,0,0,0,0,0,12.0
flat,dnha group housing society,sector 1,0.75,4517.99,3,2,2,5.0,relatively old,1509.0,0,0,0,0,0,1,47.358666666666664
flat,mapsko casa bella,sector 82,3.0,6134.0,4,6,3+,25.0,relatively new,4445.0,1,0,1,0,0,0,91.0
house,independent,sector 50,13.2,27155.02,6,6,0,2.0,relatively old,4861.0,0,0,0,0,0,1,59.22
flat,smart world orchard,sector 61,1.47,12782.05,2,2,2,4.0,new,1278.0,0,1,1,0,0,1,44.0
flat,hcbs sports ville,sector 47,0.27,4345.03,2,2,2,10.0,relatively new,619.0,0,0,0,0,0,1,30.0
flat,smart world orchard,sector 61,2.1,13750.02,3,2,3,3.0,under construction,1528.0,0,0,0,0,0,1,124.0
flat,tulip violet,sector 69,1.3,8445.01,3,3,1,12.0,relatively new,1398.0,0,0,1,0,0,0,83.0
flat,sare crescent parc royal greens phase 1,sector 92,1.25,5831.99,4,4,3,20.0,relatively new,1948.0,1,0,0,0,0,1,42.0
flat,tulip violet,sector 69,1.7,8457.0,4,4,2,1.0,relatively new,1827.0,0,0,0,0,0,1,109.0
flat,hcbs sports ville,sector 47,0.3,3969.99,2,2,1,4.0,new,743.0,0,0,0,0,0,1,39.98
flat,rof ananda,sector 95,0.46,6317.99,2,2,2,11.0,new,809.0,0,1,0,0,0,1,60.0
flat,shapoorji pallonji joyville gurugram,sector 102,0.95,10382.97,2,2,2,14.0,relatively new,915.0,0,0,0,0,0,1,53.24833333333333
flat,tulip monsella,sector 53,6.02,20815.97,3,3,3,29.0,under construction,2892.0,0,0,0,0,0,1,70.0
flat,dlf belvedere towers,sector 25,3.7,17618.96,4,4,3,18.0,old,2333.0,1,0,0,0,0,0,16.0
flat,navjyoti apartment,sector 38,2.1,11937.99,4,4,3+,10.0,old,1954.0,0,0,0,0,0,2,12.0
flat,dlf new town heights,sector 86,1.28,8205.02,3,4,3+,12.0,relatively old,1733.0,1,0,1,0,0,1,73.0
flat,godrej aria,sector 79,1.7,7426.01,3,4,3+,6.0,new,1653.0,1,0,0,0,0,1,54.0
flat,emaar mgf emerald floors premier,sector 65,2.35,14241.99,3,3,3,2.0,relatively new,1650.0,1,1,0,0,0,1,137.0
flat,smart world gems,sector 89,1.2,8433.01,3,3,2,2.0,new,1423.0,0,0,0,0,0,1,58.0
flat,smart world orchard,sector 61,1.6,13913.04,2,2,2,3.0,under construction,1278.0,0,1,0,0,0,1,23.0
flat,satya the hermitage,sector 103,1.0,6655.0,3,4,3+,2.0,relatively new,1725.0,1,0,1,0,0,1,151.0
flat,microtek greenburg,sector 86,1.65,8706.99,3,4,3,8.0,relatively new,1723.0,1,0,0,0,0,1,104.0
house,independent,sector 36,0.75,6938.02,3,1,0,1.0,new,1081.0,0,0,0,0,0,1,14.9
house,independent,sector 25,10.0,37037.04,5,6,3,3.0,old,2700.0,1,0,0,1,0,0,50.0
flat,central park flower valley,sector 47,2.15,13522.01,3,3,3+,1.0,new,1445.0,0,0,0,0,0,1,33.0
